fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.58,0.8463216660014463,0.07031896607857444,0.8293399407911661,0.08892225741856458,0.6743769704793344,0.09700384536333138,0.6754554970316179,0.12514714632428894,0.16524064645049932,0.11316823709581847,0.38091363628866887,0.15330695623427146,0.26115267108810386,0.09436775539669984,7
0.59,0.8414082831980753,0.06771494978377013,0.8230339120823711,0.075764671443454,0.6714748061481108,0.08744767444559572,0.6742250729382471,0.11545623961282923,0.15777245465755943,0.0800886213473035,0.3782275054318624,0.1310310787220914,0.2634480509698549,0.09167469944085771,7
0.6,0.8196273433370216,0.06102238535270406,0.7851456806113212,0.08852188651440185,0.6348790094302006,0.0890736812523706,0.6381011794620531,0.12017239855777487,0.18249710766036545,0.1084604137260184,0.4033531599840123,0.15199964470295135,0.27530374565551297,0.10423662912973379,7
0.61,0.8615563868123475,0.03811187899224597,0.819343916580198,0.07259480159045788,0.6657985579493321,0.07362990513341029,0.7064344801649014,0.08147586985363553,0.14414698452593835,0.07454292880303397,0.36189425477515424,0.12400049072935064,0.2564462719140754,0.09266406996923975,7
0.62,0.8046970752724457,0.08037118515297713,0.809472478756052,0.07457828143328886,0.6551156891564575,0.08581949657067432,0.6057520998943451,0.18317946527890866,0.2111851842322244,0.18283772221369707,0.42282051051163394,0.19444622258280891,0.27469721102390127,0.10747101600349612,7
0.63,0.8299335626146228,0.06380509782680628,0.8093353266685367,0.07440094824511395,0.6551536463495358,0.08265515465724775,0.6573839311181996,0.12398595359361735,0.17667151056707714,0.12395153888567548,0.3935167702888781,0.15953705655187253,0.2653230899518612,0.10085851736969909,7
0.64,0.8558244246253122,0.07084187678550856,0.8416220591636504,0.07525617973804351,0.6920173040461745,0.08227807521252223,0.6965329374846252,0.11951430829706973,0.14304583941414073,0.06657759772219397,0.3618574874349987,0.11883811636675702,0.24903866594904742,0.08297615478884315,7
0.65,0.8599665035783098,0.054912700031061884,0.8465629793223943,0.0741273253816556,0.6953060350657572,0.08593251212780738,0.6972502790181314,0.1092186460978148,0.15355424919957508,0.10114717409421028,0.3682702603870864,0.14463681619722474,0.2527172567842876,0.09197393782282431,7
0.66,0.8727812643359639,0.04399322982847594,0.8576412160595315,0.05455308318821878,0.7113689202233963,0.07287435816316284,0.7175583838033177,0.08379362856510182,0.13812164474686542,0.06850405444670904,0.35442754856599784,0.12077479245172172,0.2421602726794869,0.0851884357306248,7
0.67,0.8967277847209323,0.06222884184643818,0.8686523215139378,0.06942228137856639,0.7231333306710336,0.0810446311457474,0.7624501867144053,0.10918315292720862,0.10987194979886779,0.05669482008954372,0.31606745116045804,0.10786813926471737,0.22854931764577932,0.07694258183178697,7
