mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975,dataset,family,task,metric_name,sota_model
leakage_curve,0.1,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.1,ecfp_rf,0.154,3.0,1.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.1,lgbm_advanced,0.57,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.1,lgbm_basic,0.256,2.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.1,torch_mlp_advanced,0.001,5.0,3.9750000000000014,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.1,torch_mlp_basic,0.013,4.0,2.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.25,ecfp_linear,0.001,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.25,ecfp_rf,0.17,3.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.25,lgbm_advanced,0.542,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.25,lgbm_basic,0.278,2.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.25,torch_mlp_advanced,0.001,5.0,4.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.25,torch_mlp_basic,0.006,4.0,3.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.5,ecfp_linear,0.0,6.0,4.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.5,ecfp_rf,0.14,3.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.5,lgbm_advanced,0.518,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.5,lgbm_basic,0.331,2.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.5,torch_mlp_advanced,0.005,5.0,4.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.5,torch_mlp_basic,0.003,4.0,3.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.75,ecfp_linear,0.0,6.0,4.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.75,ecfp_rf,0.088,3.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.75,lgbm_advanced,0.614,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.75,lgbm_basic,0.291,2.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.75,torch_mlp_advanced,0.0,5.0,4.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,0.75,torch_mlp_basic,0.0,5.0,4.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,observed,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,observed,ecfp_rf,0.174,3.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,observed,lgbm_advanced,0.526,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,observed,lgbm_basic,0.286,2.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,observed,torch_mlp_advanced,0.003,5.0,4.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
leakage_curve,observed,torch_mlp_basic,0.011,4.0,3.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
observed_composition,observed,ecfp_linear,0.0,6.0,6.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
observed_composition,observed,ecfp_rf,0.0,3.0,3.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
observed_composition,observed,lgbm_advanced,1.0,1.0,1.0,1.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
observed_composition,observed,lgbm_basic,0.0,2.0,2.0,2.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
observed_composition,observed,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
observed_composition,observed,torch_mlp_basic,0.0,4.0,4.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.0,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.0,ecfp_rf,0.153,3.0,1.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.0,lgbm_advanced,0.644,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.0,lgbm_basic,0.171,2.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.0,torch_mlp_advanced,0.005,5.0,3.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.0,torch_mlp_basic,0.023,4.0,2.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.05,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.05,ecfp_rf,0.16,3.0,1.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.05,lgbm_advanced,0.668,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.05,lgbm_basic,0.149,2.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.05,torch_mlp_advanced,0.006,5.0,3.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.05,torch_mlp_basic,0.014,4.0,2.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.1,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.1,ecfp_rf,0.164,3.0,1.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.1,lgbm_advanced,0.661,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.1,lgbm_basic,0.152,2.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.1,torch_mlp_advanced,0.005,5.0,3.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.1,torch_mlp_basic,0.017,4.0,2.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.25,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.25,ecfp_rf,0.146,3.0,1.0,4.024999999999977,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.25,lgbm_advanced,0.663,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.25,lgbm_basic,0.156,2.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.25,torch_mlp_advanced,0.009,5.0,3.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.25,torch_mlp_basic,0.023,4.0,2.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.5,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.5,ecfp_rf,0.172,3.0,1.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.5,lgbm_advanced,0.658,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.5,lgbm_basic,0.145,2.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.5,torch_mlp_advanced,0.0,5.0,3.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.5,torch_mlp_basic,0.019,4.0,2.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.75,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.75,ecfp_rf,0.148,3.0,1.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.75,lgbm_advanced,0.666,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.75,lgbm_basic,0.163,2.0,1.0,4.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.75,torch_mlp_advanced,0.007,5.0,3.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,0.75,torch_mlp_basic,0.014,4.0,2.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,observed,ecfp_linear,0.0,6.0,5.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,observed,ecfp_rf,0.159,3.0,1.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,observed,lgbm_advanced,0.671,1.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,observed,lgbm_basic,0.144,2.0,1.0,3.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,observed,torch_mlp_advanced,0.003,5.0,3.0,6.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
random_matched_control,observed,torch_mlp_basic,0.021,4.0,2.0,5.0,tdc/CYP3A4_Veith,tdc,classification,auroc,lgbm_advanced
clean_reference,0.0,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,ecfp_rf,0.0,2.0,2.0,2.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_advanced,1.0,1.0,1.0,1.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_basic,0.0,3.0,3.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,ecfp_linear,0.083,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,ecfp_rf,0.273,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,lgbm_advanced,0.415,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,lgbm_basic,0.198,3.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,torch_mlp_advanced,0.028,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,torch_mlp_basic,0.003,6.0,4.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,ecfp_linear,0.089,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,ecfp_rf,0.292,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,lgbm_advanced,0.389,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,lgbm_basic,0.192,3.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,torch_mlp_advanced,0.032,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,torch_mlp_basic,0.006,6.0,4.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,ecfp_linear,0.109,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,ecfp_rf,0.368,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,lgbm_advanced,0.295,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,lgbm_basic,0.187,3.0,1.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,torch_mlp_advanced,0.037,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,torch_mlp_basic,0.004,6.0,4.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,ecfp_linear,0.132,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,ecfp_rf,0.314,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,lgbm_advanced,0.281,2.0,1.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,lgbm_basic,0.187,3.0,1.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,torch_mlp_advanced,0.067,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,torch_mlp_basic,0.019,6.0,2.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,ecfp_linear,0.113,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,ecfp_rf,0.269,2.0,1.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,lgbm_advanced,0.26,2.0,1.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,lgbm_basic,0.228,3.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,torch_mlp_advanced,0.102,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,torch_mlp_basic,0.028,6.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,ecfp_linear,0.134,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,ecfp_rf,0.07,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,lgbm_advanced,0.185,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,lgbm_basic,0.445,2.0,1.0,5.024999999999977,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,torch_mlp_advanced,0.1,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,torch_mlp_basic,0.066,6.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,ecfp_linear,0.06,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,ecfp_rf,0.282,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,lgbm_advanced,0.381,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,lgbm_basic,0.233,2.0,1.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,torch_mlp_advanced,0.04,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,torch_mlp_basic,0.004,6.0,4.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_rf,0.275,2.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_advanced,0.723,1.0,1.0,2.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_basic,0.002,3.0,2.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_rf,0.279,2.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_advanced,0.718,1.0,1.0,2.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_basic,0.003,3.0,2.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_rf,0.281,2.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_advanced,0.713,1.0,1.0,2.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_basic,0.006,3.0,2.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_rf,0.321,2.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_advanced,0.664,1.0,1.0,2.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_basic,0.015,3.0,2.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_rf,0.286,2.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_advanced,0.683,1.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_basic,0.031,3.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_linear,0.017,4.0,2.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_rf,0.227,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_advanced,0.643,1.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_basic,0.113,3.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_rf,0.327,2.0,1.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_advanced,0.654,1.0,1.0,2.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_basic,0.019,3.0,2.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_rf,0.0,2.0,2.0,2.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_advanced,1.0,1.0,1.0,1.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_basic,0.0,3.0,3.0,3.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_linear,0.06,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_rf,0.287,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_advanced,0.4085,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_basic,0.209,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_advanced,0.03,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_basic,0.0055,6.0,4.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_linear,0.0555,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_rf,0.299,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_advanced,0.4265,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_basic,0.19,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_advanced,0.0245,5.0,2.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_basic,0.0045,6.0,5.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,ecfp_linear,0.0635,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,ecfp_rf,0.269,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,lgbm_advanced,0.4325,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,lgbm_basic,0.2045,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,torch_mlp_advanced,0.027,5.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,torch_mlp_basic,0.0035,6.0,5.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,ecfp_linear,0.059,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,ecfp_rf,0.2855,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,lgbm_advanced,0.3985,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,lgbm_basic,0.2195,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,torch_mlp_advanced,0.033,5.0,1.0,5.024999999999864,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,torch_mlp_basic,0.0045,6.0,4.975000000000001,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,ecfp_linear,0.0595,4.0,1.0,6.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,ecfp_rf,0.276,2.0,1.0,4.0,tdc/Caco2_Wang,tdc,regression,rmse,lgbm_advanced
