fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.53,0.4257648788603085,0.14537219604683443,0.40184664192267106,0.19487416171204439,0.28490348840987234,0.1324276285476205,0.11902568681962934,0.22354027600389412,0.42156981575711944,0.21545562139089644,0.6223340601053055,0.19995455055660286,0.49331929954521264,0.1632344348129754,7
0.54,0.4649590777115336,0.13312315042679831,0.45341948262853043,0.12966905221024114,0.3149083373041925,0.09960535026371391,0.16477169560766508,0.16423284167624783,0.3907447765181581,0.1719258846971469,0.6035462560428003,0.17575402003185045,0.4739898580199596,0.14174827439711454,7
0.55,0.4360382810585384,0.17068142142607953,0.4287172426779136,0.19819187810891245,0.2981380023451586,0.15041391755342096,0.14936941494277697,0.20252898644694006,0.4199113685650161,0.26567489765760094,0.6156905585956397,0.21827182302060763,0.4751504051317731,0.15701796495187845,7
0.56,0.4169507646636528,0.14363169719457067,0.43406491123767,0.1494087611063308,0.3060292456030363,0.11279725708663711,0.1366369880220927,0.17391841455939014,0.41184091958600366,0.19948854058006257,0.6168182212887467,0.191325817348893,0.48631909807698825,0.15141694742618855,7
0.57,0.39992857320080216,0.16732747350155963,0.3932581870316932,0.20672154719222682,0.2710050445224346,0.143718491642915,0.02841983480359072,0.2990780066524399,0.4780895704953695,0.2910013548026021,0.6562409628827325,0.23525219939134623,0.5120580910528643,0.17194222711584384,7
0.58,0.44544526229236797,0.16716214057229686,0.4297425952502398,0.16227696921151213,0.3015715149904943,0.13436011870054082,0.0914443912979035,0.18373291483789525,0.44275231757088207,0.24395734019885357,0.6359128496784895,0.21156959307859527,0.5003609680298085,0.1608347458800711,7
0.59,0.46247199093853597,0.13889195217271844,0.4762214003611066,0.14785666134303413,0.3375684605938734,0.11341769576944591,0.19186225519307737,0.14486020892627374,0.3769224309463665,0.16281030456902557,0.5934312926894986,0.16996672351897796,0.4656281880855283,0.13293381696753412,7
0.6,0.38861685373389626,0.1764121173555268,0.3743678905568926,0.18730782342116314,0.26391582571416955,0.13473648747536604,0.07044167340504649,0.2513827015675726,0.4559250112681994,0.2740077528065514,0.6421182589036524,0.22556006958797403,0.5099266432041124,0.18323247722330363,7
0.61,0.3697169145338005,0.19783572030320376,0.3705093000304135,0.1772983539866291,0.25564220059013343,0.13176827331412305,0.07760602682649217,0.2258673260949026,0.45868805335985857,0.30139733479300573,0.6419962557930595,0.23298856422324588,0.5067574696891357,0.17482442463916245,7
0.62,0.3881379408149674,0.15830209193065434,0.40317463655667424,0.14557314916989636,0.2838260584602271,0.10515342789895074,0.07401886197780752,0.2065162870160183,0.45412594522110294,0.2737448135767676,0.6419156384971031,0.22154450565582962,0.5012816806741378,0.16222781081004858,7
0.63,0.4022445468635108,0.136696307927553,0.40385782092697625,0.14459714574338078,0.2763610193955312,0.10985811009634772,0.07943109740113781,0.18839469871840478,0.4398890632610578,0.22579417151795872,0.6366070315961118,0.20097423304332449,0.5061513524381772,0.16648460749138164,7
0.64,0.3843775160377311,0.1594424480962066,0.36886253186113355,0.17032468137148762,0.2642194108510871,0.11863999468770836,0.09390598583705172,0.17762773136851318,0.434161516909683,0.22179038962483077,0.6323783265729077,0.19992256123047705,0.5033548951689693,0.16285733155353282,7
0.65,0.3930492312444079,0.15947229211893876,0.4031389416695462,0.1545248124484269,0.27538003601852135,0.11973034492916365,0.07578196035493359,0.19809005432443227,0.4507109189746495,0.25986970826701594,0.6407721207818667,0.21635389890312717,0.5039723855962089,0.1651021139456219,7
0.66,0.4090215183920911,0.14329203092151552,0.398774777206558,0.16616557884740554,0.2806570005889774,0.11500686479292009,0.09106975264554017,0.18502301811344382,0.44413511567481795,0.25899137860081534,0.6359712241977337,0.21514724557489237,0.49784827370016405,0.1671612654009828,7
