family,dataset,task_type,model,scenario,fraction,seed,n_train_original,n_train_noisy,n_test,n_conflicts_added,roc_auc,pr_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,mcc,log_loss,brier_score,n_eval_rows,positive_rate,mse,rmse,mae,median_ae,r2,explained_variance,pearson,spearman,kendall_tau,max_error,error,n_cliffs_modified,n_cliff_candidates,n_contamination_added,n_random_labels_modified
tdc,BBB_Martins,classification,lgbm,random_label_noise,0.05,0,1601,1601,405,,0.8553012280588954,0.9347697840727597,0.9347697840727597,0.7307914871728927,0.837037037037037,0.896551724137931,0.8511904761904762,0.9470198675496688,0.5346599840582555,0.6046534724212241,0.13924883594380824,405.0,0.745679012345679,,,,,,,,,,,,,,,81.0
tdc,BBB_Martins,classification,torch_mlp,random_label_noise,0.05,0,1601,1601,405,,0.8291165691506462,0.9215396762684619,0.9215396762684619,0.7257120812704945,0.8246913580246914,0.8874801901743264,0.851063829787234,0.9271523178807947,0.5035030895220379,0.9999185133487711,0.15751408486684204,405.0,0.745679012345679,,,,,,,,,,,,,,,81.0
tdc,BBB_Martins,classification,rf,random_label_noise,0.1,0,1601,1601,405,,0.8647688548833024,0.9391343564758204,0.9391343564758204,0.6938372018260143,0.8296296296296296,0.8946564885496183,0.830028328611898,0.9701986754966887,0.5046615146502984,0.3849942326225232,0.11844083320879581,405.0,0.745679012345679,,,,,,,,,,,,,,,161.0
tdc,BBB_Martins,classification,lgbm,random_label_noise,0.1,0,1601,1601,405,,0.8548190059795538,0.936190917415046,0.936190917415046,0.7228508969330676,0.8395061728395061,0.8992248062015504,0.8454810495626822,0.9602649006622517,0.5390431867123271,0.5552391221410173,0.13616679712067115,405.0,0.745679012345679,,,,,,,,,,,,,,,161.0
tdc,BBB_Martins,classification,torch_mlp,random_label_noise,0.1,0,1601,1601,405,,0.8090079084421012,0.9084500359083993,0.9084500359083993,0.7161158618915965,0.8246913580246914,0.8885400313971743,0.844776119402985,0.9370860927152318,0.4978142213595828,1.084248306105032,0.15324055489238866,405.0,0.745679012345679,,,,,,,,,,,,,,,161.0
tdc,BBB_Martins,classification,rf,random_label_noise,0.2,0,1601,1601,405,,0.8457371568186203,0.9265797945532596,0.9265797945532596,0.7390696328682569,0.8493827160493828,0.9051321928460342,0.8533724340175953,0.9635761589403974,0.5708333230484108,0.3928944360121992,0.11992579816599921,405.0,0.745679012345679,,,,,,,,,,,,,,,321.0
tdc,BBB_Martins,classification,lgbm,random_label_noise,0.2,0,1601,1601,405,,0.8696071497460297,0.9450712696746437,0.9450712696746437,0.7503214813862278,0.8518518518518519,0.9059561128526645,0.8601190476190477,0.956953642384106,0.5799038815809453,0.42826260778449426,0.12174619980871867,405.0,0.745679012345679,,,,,,,,,,,,,,,321.0
tdc,BBB_Martins,classification,torch_mlp,random_label_noise,0.2,0,1601,1601,405,,0.7897993956149939,0.8977058939215569,0.8977058939215569,0.7094933453353052,0.8148148148148148,0.8815165876777251,0.8429003021148036,0.9238410596026491,0.4721635469856481,1.1693364374721356,0.17081217189298967,405.0,0.745679012345679,,,,,,,,,,,,,,,321.0
tdc,BBB_Martins,classification,rf,random_label_noise,0.5,0,1601,1601,405,,0.7565903684176686,0.882729459847664,0.882729459847664,0.6515784736063782,0.8,0.8767123287671232,0.8112676056338028,0.9536423841059603,0.40131965498461974,0.4780863199987157,0.1527624932549792,405.0,0.745679012345679,,,,,,,,,,,,,,,801.0
tdc,BBB_Martins,classification,lgbm,random_label_noise,0.5,0,1601,1601,405,,0.7419147431363724,0.8737648434817138,0.8737648434817138,0.6528965472899119,0.7876543209876543,0.8668730650154799,0.813953488372093,0.9271523178807947,0.3723107867663638,0.5751238378928355,0.165068516317282,405.0,0.745679012345679,,,,,,,,,,,,,,,801.0
tdc,BBB_Martins,classification,torch_mlp,random_label_noise,0.5,0,1601,1601,405,,0.6406641805439466,0.8017496093051395,0.8017496093051395,0.585803381984183,0.7209876543209877,0.8214849921011058,0.7854984894259819,0.8609271523178808,0.19338671171713265,1.863792326545284,0.25880791301284517,405.0,0.745679012345679,,,,,,,,,,,,,,,801.0
tdc,BBB_Martins,classification,rf,random_label_noise,1.0,0,1601,1601,405,,0.5841638269144216,0.796774228857814,0.796774228857814,0.5038417025654215,0.7037037037037037,0.8208955223880597,0.7472826086956522,0.9105960264900662,0.01161317701181866,0.6017587287416153,0.2005683023849183,405.0,0.745679012345679,,,,,,,,,,,,,,,1601.0
tdc,BBB_Martins,classification,lgbm,random_label_noise,1.0,0,1601,1601,405,,0.5291262135922331,0.7607464800431474,0.7607464800431474,0.5256702886902848,0.6790123456790124,0.7955974842767296,0.7574850299401198,0.8377483443708609,0.05880041950899738,0.7785702494884654,0.2389869744370793,405.0,0.745679012345679,,,,,,,,,,,,,,,1601.0
tdc,BBB_Martins,classification,torch_mlp,random_label_noise,1.0,0,1601,1601,405,,0.5021378512184145,0.7406788669266801,0.7406788669266801,0.5312801388799588,0.6444444444444445,0.7615894039735099,0.7615894039735099,0.7615894039735099,0.0625602777599177,2.5693510145307243,0.3279390134652505,405.0,0.745679012345679,,,,,,,,,,,,,,,1601.0
tdc,BBB_Martins,classification,rf,conflicts,0.0,1,1601,1601,405,0.0,0.8702983347264194,0.9423092051623683,0.9423092051623683,0.7422683726612229,0.8493827160493828,0.9048361934477379,0.855457227138643,0.9602649006622517,0.571316786504384,0.3785300562804845,0.11452873281947898,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,lgbm,conflicts,0.0,1,1601,1601,405,0.0,0.8840738121262779,0.9511691716471768,0.9511691716471768,0.7584871085964122,0.8592592592592593,0.9107981220657277,0.8635014836795252,0.9635761589403974,0.6023120631177067,0.5734387512426975,0.1234637151363914,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,torch_mlp,conflicts,0.0,1,1601,1601,405,0.0,0.8388413810840352,0.92518025462793,0.92518025462793,0.7208577123384556,0.8222222222222222,0.8860759493670886,0.8484848484848485,0.9271523178807947,0.4951959079749975,1.0391393291799234,0.16049245190464126,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,rf,conflicts,0.01,1,1601,1618,405,17.0,0.8678068539831543,0.9391257406447103,0.9391257406447103,0.7439240018002957,0.8518518518518519,0.9065420560747663,0.8558823529411764,0.9635761589403974,0.5787759534416635,0.377892454269584,0.11389335076016527,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,lgbm,conflicts,0.01,1,1601,1618,405,17.0,0.8915000321481386,0.9556586012492089,0.9556586012492089,0.763341477528451,0.8617283950617284,0.9122257053291536,0.8660714285714286,0.9635761589403974,0.6100664799294052,0.5033312773289621,0.1251180904582721,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,torch_mlp,conflicts,0.01,1,1601,1618,405,17.0,0.8320902719732527,0.9161478154587291,0.9161478154587291,0.7260496367260336,0.8395061728395061,0.8989113530326595,0.8475073313782991,0.956953642384106,0.5397451100672226,0.8876009357407285,0.14556917441457898,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,rf,conflicts,0.02,1,1601,1634,405,33.0,0.8508969330675753,0.9293741577374519,0.9293741577374519,0.7357583745901113,0.8444444444444444,0.9017160686427457,0.8525073746312685,0.956953642384106,0.5559649222173435,0.3904328323347205,0.11646975174869918,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,lgbm,conflicts,0.02,1,1601,1634,405,33.0,0.8683855204783644,0.9406254614155523,0.9406254614155523,0.7551758503182666,0.854320987654321,0.9073783359497645,0.8626865671641791,0.956953642384106,0.5877873383475922,0.5106200117663194,0.12482753480452863,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,torch_mlp,conflicts,0.02,1,1601,1634,405,33.0,0.8220600527229474,0.9097983990947045,0.9097983990947045,0.7371889667588247,0.837037037037037,0.8958990536277602,0.8554216867469879,0.9403973509933775,0.5374228043448727,0.8843886503107592,0.14559886530109123,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,rf,conflicts,0.05,1,1601,1682,405,81.0,0.8667138172699799,0.936684870648387,0.936684870648387,0.7471227415932618,0.8518518518518519,0.90625,0.8579881656804734,0.9602649006622517,0.5792539999317063,0.3707294196147098,0.11177552091331286,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,lgbm,conflicts,0.05,1,1601,1682,405,81.0,0.8799267022439402,0.9485190459143182,0.9485190459143182,0.7712820677682761,0.8592592592592593,0.9096671949286846,0.8723404255319149,0.9503311258278145,0.6051575019130775,0.42817424583062175,0.11515992433827962,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,torch_mlp,conflicts,0.05,1,1601,1682,405,81.0,0.8178004243554299,0.9006821942814465,0.9006821942814465,0.7125795666430914,0.8098765432098766,0.8771929824561403,0.8461538461538461,0.9105960264900662,0.4650363731725214,0.8116856851813147,0.15317299805706727,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,rf,conflicts,0.1,1,1601,1762,405,161.0,0.8380216035491546,0.9262329752497246,0.9262329752497246,0.734215263936218,0.8469135802469135,0.9037267080745341,0.8508771929824561,0.9635761589403974,0.562838693957532,0.4000871820721488,0.12257289540921744,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,lgbm,conflicts,0.1,1,1601,1762,405,161.0,0.8571979682376392,0.9364014385845001,0.9364014385845001,0.7712820677682761,0.8592592592592593,0.9096671949286846,0.8723404255319149,0.9503311258278145,0.6051575019130775,0.4077502550702097,0.11910448939107236,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,torch_mlp,conflicts,0.1,1,1601,1762,405,161.0,0.8064039092136565,0.9051607272430529,0.9051607272430529,0.7303414132321738,0.817283950617284,0.8810289389067524,0.85625,0.9072847682119205,0.4926513242900938,0.708816661774331,0.15391023922760513,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,rf,conflicts,0.2,1,1601,1922,405,321.0,0.8108725004822221,0.9112802617086341,0.9112802617086341,0.7325596347971453,0.8444444444444444,0.9020217729393468,0.8504398826979472,0.9602649006622517,0.5552892165578167,0.43157873099674676,0.1336549090743428,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,lgbm,conflicts,0.2,1,1601,1922,405,321.0,0.7881116183372984,0.898763156903565,0.898763156903565,0.7258245997556741,0.8296296296296296,0.8913385826771654,0.8498498498498499,0.9370860927152318,0.51444027735289,0.45060539461008314,0.13813513607026157,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,torch_mlp,conflicts,0.2,1,1601,1922,405,321.0,0.7422844467305343,0.8645176681925807,0.8645176681925807,0.6720889860477078,0.7876543209876543,0.8643533123028391,0.8253012048192772,0.9072847682119205,0.38991925612064293,0.7855374545909983,0.17508252338435393,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,rf,conflicts,0.5,1,1601,2402,405,801.0,0.8311901240918151,0.9194650837864391,0.9194650837864391,0.721082749308815,0.8320987654320988,0.89375,0.8461538461538461,0.9470198675496688,0.5182164378210413,0.49195688982058555,0.15722580984003862,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,lgbm,conflicts,0.5,1,1601,2402,405,801.0,0.7965665787950877,0.9027709961968707,0.9027709961968707,0.6912814248055037,0.7876543209876543,0.8617363344051447,0.8375,0.8874172185430463,0.40911031116902413,0.488710913290861,0.15729314297956143,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,torch_mlp,conflicts,0.5,1,1601,2402,405,801.0,0.6952677939947277,0.8501356507707757,0.8501356507707757,0.6385263293255321,0.7185185185185186,0.8093645484949833,0.8175675675675675,0.8013245033112583,0.27203532415453846,0.6085800147098692,0.19102245867028983,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,rf,conflicts,1.0,1,1601,3202,405,1601.0,0.5378705072976274,0.7702823122649951,0.7702823122649951,0.5399440622387963,0.5333333333333333,0.6272189349112426,0.775609756097561,0.5264900662251656,0.0695844791579163,0.6918488947427045,0.24935127466784843,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,lgbm,conflicts,1.0,1,1601,3202,405,1601.0,0.5,0.745679012345679,0.745679012345679,0.5,0.745679012345679,0.8543140028288543,0.745679012345679,1.0,0.0,0.6931471805599452,0.25,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,torch_mlp,conflicts,1.0,1,1601,3202,405,1601.0,0.5352504339998714,0.7660881708741542,0.7660881708741542,0.5240468076898348,0.7481481481481481,0.8530259365994236,0.7551020408163265,0.9801324503311258,0.11882143691804421,0.6913505872776644,0.24910269100843874,405.0,0.745679012345679,,,,,,,,,,,,,,,
tdc,BBB_Martins,classification,rf,cliffs,0.0,1,1601,1601,405,,0.870282260657108,0.9423003683975307,0.9423003683975307,0.7422683726612229,0.8493827160493828,0.9048361934477379,0.855457227138643,0.9602649006622517,0.571316786504384,0.3785300562804845,0.11452873281947898,405.0,0.745679012345679,,,,,,,,,,,,0.0,0.0,,
tdc,BBB_Martins,classification,lgbm,cliffs,0.0,1,1601,1601,405,,0.8840738121262779,0.9511691716471768,0.9511691716471768,0.7584871085964122,0.8592592592592593,0.9107981220657277,0.8635014836795252,0.9635761589403974,0.6023120631177067,0.5734387512426975,0.1234637151363914,405.0,0.745679012345679,,,,,,,,,,,,0.0,0.0,,
tdc,BBB_Martins,classification,torch_mlp,cliffs,0.0,1,1601,1601,405,,0.8388413810840352,0.92518025462793,0.92518025462793,0.7208577123384556,0.8222222222222222,0.8860759493670886,0.8484848484848485,0.9271523178807947,0.4951959079749975,1.0391393291799234,0.16049245190464126,405.0,0.745679012345679,,,,,,,,,,,,0.0,0.0,,
tdc,BBB_Martins,classification,rf,cliffs,0.01,1,1601,1601,405,,0.870282260657108,0.9423003683975307,0.9423003683975307,0.7422683726612229,0.8493827160493828,0.9048361934477379,0.855457227138643,0.9602649006622517,0.571316786504384,0.3785300562804845,0.11452873281947898,405.0,0.745679012345679,,,,,,,,,,,,0.0,0.0,,
tdc,BBB_Martins,classification,lgbm,cliffs,0.01,1,1601,1601,405,,0.8840738121262779,0.9511691716471768,0.9511691716471768,0.7584871085964122,0.8592592592592593,0.9107981220657277,0.8635014836795252,0.9635761589403974,0.6023120631177067,0.5734387512426975,0.1234637151363914,405.0,0.745679012345679,,,,,,,,,,,,0.0,0.0,,
tdc,BBB_Martins,classification,torch_mlp,cliffs,0.01,1,1601,1601,405,,0.8388413810840352,0.92518025462793,0.92518025462793,0.7208577123384556,0.8222222222222222,0.8860759493670886,0.8484848484848485,0.9271523178807947,0.4951959079749975,1.0391393291799234,0.16049245190464126,405.0,0.745679012345679,,,,,,,,,,,,0.0,0.0,,
tdc,BBB_Martins,classification,rf,cliffs,0.02,1,1601,1601,405,,0.8670995949334532,0.9382308623775261,0.9382308623775261,0.7422683726612229,0.8493827160493828,0.9048361934477379,0.855457227138643,0.9602649006622517,0.571316786504384,0.3834049014951783,0.11495850492431335,405.0,0.745679012345679,,,,,,,,,,,,1.0,2.0,,
tdc,BBB_Martins,classification,lgbm,cliffs,0.02,1,1601,1601,405,,0.882787886581367,0.9531172374866408,0.9531172374866408,0.7584871085964122,0.8592592592592593,0.9107981220657277,0.8635014836795252,0.9635761589403974,0.6023120631177067,0.5774812589223541,0.12525402973696256,405.0,0.745679012345679,,,,,,,,,,,,1.0,2.0,,
tdc,BBB_Martins,classification,torch_mlp,cliffs,0.02,1,1601,1601,405,,0.8367678261428662,0.9226908396022762,0.9226908396022762,0.7225133414775284,0.8246913580246914,0.8878357030015798,0.8489425981873112,0.9304635761589404,0.5015084770139129,1.0582840448732684,0.16267303964882818,405.0,0.745679012345679,,,,,,,,,,,,1.0,2.0,,
tdc,BBB_Martins,classification,rf,cliffs,0.05,1,1601,1601,405,,0.8668906320324052,0.9391763022275821,0.9391763022275821,0.735870893075291,0.8493827160493828,0.9054263565891473,0.8513119533527697,0.9668874172185431,0.5705366215967028,0.38414366920925536,0.11528725568193395,405.0,0.745679012345679,,,,,,,,,,,,3.0,7.0,,
tdc,BBB_Martins,classification,lgbm,cliffs,0.05,1,1601,1601,405,,0.8807625538481323,0.9491441037636321,0.9491441037636321,0.7584871085964122,0.8592592592592593,0.9107981220657277,0.8635014836795252,0.9635761589403974,0.6023120631177067,0.5734471848450237,0.12499842992069304,405.0,0.745679012345679,,,,,,,,,,,,3.0,7.0,,
tdc,BBB_Martins,classification,torch_mlp,cliffs,0.05,1,1601,1601,405,,0.8362213077862791,0.9227665360857932,0.9227665360857932,0.7192020831993828,0.8197530864197531,0.884310618066561,0.8480243161094225,0.9238410596026491,0.48898103060903225,1.0379386775242272,0.15804461862577882,405.0,0.745679012345679,,,,,,,,,,,,3.0,7.0,,
tdc,BBB_Martins,classification,rf,cliffs,0.1,1,1601,1601,405,,0.8576641162476693,0.9324729919462134,0.9324729919462134,0.7406127435221501,0.8469135802469135,0.903125,0.8550295857988166,0.956953642384106,0.56399460940404,0.3893355318041978,0.11584278653526185,405.0,0.745679012345679,,,,,,,,,,,,11.0,15.0,,
tdc,BBB_Martins,classification,lgbm,cliffs,0.1,1,1601,1601,405,,0.868417668616987,0.9426441714564745,0.9426441714564745,0.7601427377354851,0.8617283950617284,0.9125,0.863905325443787,0.9668874172185431,0.6097727809870388,0.5722326104190323,0.12539898245016023,405.0,0.745679012345679,,,,,,,,,,,,11.0,15.0,,
tdc,BBB_Martins,classification,torch_mlp,cliffs,0.1,1,1601,1601,405,,0.8235549411689062,0.9142704156128203,0.9142704156128203,0.7224008229923488,0.8197530864197531,0.8839427662957074,0.8501529051987767,0.9205298013245033,0.4912101043878474,1.0768585225490073,0.1601205399817965,405.0,0.745679012345679,,,,,,,,,,,,11.0,15.0,,
tdc,BBB_Martins,classification,rf,cliffs,0.2,1,1601,1601,405,,0.8594644120105446,0.935360247078868,0.935360247078868,0.7422683726612229,0.8493827160493828,0.9048361934477379,0.855457227138643,0.9602649006622517,0.571316786504384,0.38633699769702884,0.11557985512370243,405.0,0.745679012345679,,,,,,,,,,,,18.0,22.0,,
tdc,BBB_Martins,classification,lgbm,cliffs,0.2,1,1601,1601,405,,0.8787693692535201,0.9466864830040477,0.9466864830040477,0.7616858483893783,0.8592592592592593,0.9105180533751962,0.8656716417910447,0.9602649006622517,0.6027828578455938,0.5403192399993176,0.12512453081009128,405.0,0.745679012345679,,,,,,,,,,,,18.0,22.0,,
tdc,BBB_Martins,classification,torch_mlp,cliffs,0.2,1,1601,1601,405,,0.8226547932874687,0.912045465523941,0.912045465523941,0.7030958657493731,0.8148148148148148,0.8822605965463108,0.8388059701492537,0.9304635761589404,0.46782318236357967,1.0881617570260378,0.1608898070443045,405.0,0.745679012345679,,,,,,,,,,,,18.0,22.0,,
tdc,BBB_Martins,classification,rf,cliffs,0.5,1,1601,1601,405,,0.8526490066225167,0.9336173037220163,0.9336173037220163,0.7406127435221501,0.8469135802469135,0.903125,0.8550295857988166,0.956953642384106,0.56399460940404,0.38914204536630487,0.11765786010211265,405.0,0.745679012345679,,,,,,,,,,,,49.0,56.0,,
tdc,BBB_Martins,classification,lgbm,cliffs,0.5,1,1601,1601,405,,0.8564585610493153,0.9381040653606123,0.9381040653606123,0.7535202211791937,0.8518518518518519,0.9056603773584906,0.8622754491017964,0.9536423841059603,0.5807139740112127,0.5109262377316862,0.12871754312579792,405.0,0.745679012345679,,,,,,,,,,,,49.0,56.0,,
tdc,BBB_Martins,classification,torch_mlp,cliffs,0.5,1,1601,1601,405,,0.8074005015109625,0.9053998829003004,0.9053998829003004,0.7205201568829165,0.8074074074074075,0.8741935483870967,0.8522012578616353,0.8973509933774835,0.46765672715066176,1.1269479109858445,0.16631602638667434,405.0,0.745679012345679,,,,,,,,,,,,49.0,56.0,,
